date,phc_id,medicine_id,stock,minimum_stock,maximum_stock
2026-03-27,PHC006,MED009,335,63,446
2026-03-28,PHC006,MED009,322,63,446
2026-03-29,PHC006,MED009,311,63,446
2026-03-30,PHC006,MED009,292,63,446
2026-03-31,PHC006,MED009,280,63,446
2026-04-01,PHC006,MED009,269,63,446
2026-04-02,PHC006,MED009,255,63,446
2026-04-03,PHC006,MED009,241,63,446
2026-04-04,PHC006,MED009,228,63,446
2026-04-05,PHC006,MED009,219,63,446
2026-04-06,PHC006,MED009,206,63,446
2026-04-07,PHC006,MED009,196,63,446
2026-04-08,PHC006,MED009,182,63,446
2026-04-09,PHC006,MED009,169,63,446
2026-04-10,PHC006,MED009,154,63,446
2026-04-11,PHC006,MED009,140,63,446
2026-04-12,PHC006,MED009,129,63,446
2026-04-13,PHC006,MED009,112,63,446
2026-04-14,PHC006,MED009,99,63,446
2026-04-15,PHC006,MED009,86,63,446
2026-04-16,PHC006,MED009,75,63,446
2026-04-17,PHC006,MED009,67,63,446
2026-04-18,PHC006,MED009,53,63,446
2026-04-19,PHC006,MED009,42,63,446
2026-04-20,PHC006,MED009,24,63,446
2026-04-21,PHC006,MED009,401,63,446
2026-04-22,PHC006,MED009,387,63,446
2026-04-23,PHC006,MED009,374,63,446
2026-04-24,PHC006,MED009,362,63,446
2026-04-25,PHC006,MED009,351,63,446
2026-04-26,PHC006,MED009,343,63,446
2026-04-27,PHC006,MED009,324,63,446
2026-04-28,PHC006,MED009,311,63,446
2026-04-29,PHC006,MED009,300,63,446
2026-04-30,PHC006,MED009,287,63,446
2026-05-01,PHC006,MED009,271,63,446
2026-05-02,PHC006,MED009,257,63,446
2026-05-03,PHC006,MED009,248,63,446
2026-05-04,PHC006,MED009,232,63,446
2026-05-05,PHC006,MED009,216,63,446
2026-05-06,PHC006,MED009,200,63,446
2026-05-07,PHC006,MED009,188,63,446
2026-05-08,PHC006,MED009,176,63,446
2026-05-09,PHC006,MED009,159,63,446
2026-05-10,PHC006,MED009,149,63,446
2026-05-11,PHC006,MED009,134,63,446
2026-05-12,PHC006,MED009,118,63,446
2026-05-13,PHC006,MED009,107,63,446
2026-05-14,PHC006,MED009,100,63,446
2026-05-15,PHC006,MED009,87,63,446
2026-05-16,PHC006,MED009,72,63,446
2026-05-17,PHC006,MED009,64,63,446
2026-05-18,PHC006,MED009,48,63,446
2026-05-19,PHC006,MED009,35,63,446
2026-05-20,PHC006,MED009,18,63,446
2026-05-21,PHC006,MED009,409,63,446
2026-05-22,PHC006,MED009,398,63,446
2026-05-23,PHC006,MED009,382,63,446
2026-05-24,PHC006,MED009,372,63,446
2026-05-25,PHC006,MED009,357,63,446
2026-05-26,PHC006,MED009,343,63,446
2026-05-27,PHC006,MED009,329,63,446
2026-05-28,PHC006,MED009,317,63,446
2026-05-29,PHC006,MED009,303,63,446
2026-05-30,PHC006,MED009,290,63,446
2026-05-31,PHC006,MED009,283,63,446
2026-06-01,PHC006,MED009,265,63,446
2026-06-02,PHC006,MED009,254,63,446
2026-06-03,PHC006,MED009,247,63,446
2026-06-04,PHC006,MED009,238,63,446
2026-06-05,PHC006,MED009,222,63,446
2026-06-06,PHC006,MED009,210,63,446
2026-06-07,PHC006,MED009,201,63,446
2026-06-08,PHC006,MED009,185,63,446
2026-06-09,PHC006,MED009,174,63,446
2026-06-10,PHC006,MED009,166,63,446
2026-06-11,PHC006,MED009,157,63,446
2026-06-12,PHC006,MED009,149,63,446
2026-06-13,PHC006,MED009,135,63,446
2026-06-14,PHC006,MED009,126,63,446
2026-06-15,PHC006,MED009,109,63,446
2026-06-16,PHC006,MED009,100,63,446
2026-06-17,PHC006,MED009,91,63,446
2026-06-18,PHC006,MED009,81,63,446
2026-06-19,PHC006,MED009,67,63,446
2026-06-20,PHC006,MED009,59,63,446
2026-06-21,PHC006,MED009,51,63,446
2026-06-22,PHC006,MED009,35,63,446
2026-06-23,PHC006,MED009,414,63,446
2026-06-24,PHC006,MED009,405,63,446
2026-06-25,PHC006,MED009,395,63,446
2026-06-26,PHC006,MED009,380,63,446
2026-06-27,PHC006,MED009,369,63,446
2026-06-28,PHC006,MED009,364,63,446
2026-06-29,PHC006,MED009,352,63,446
2026-06-30,PHC006,MED009,341,63,446
2026-07-01,PHC006,MED009,328,63,446
2026-07-02,PHC006,MED009,317,63,446
2026-07-03,PHC006,MED009,303,63,446
2026-07-04,PHC006,MED009,291,63,446
2026-07-05,PHC006,MED009,283,63,446
2026-07-06,PHC006,MED009,270,63,446
2026-07-07,PHC006,MED009,261,63,446
2026-07-08,PHC006,MED009,251,63,446
2026-07-09,PHC006,MED009,241,63,446
2026-07-10,PHC006,MED009,230,63,446
2026-07-11,PHC006,MED009,218,63,446
2026-07-12,PHC006,MED009,212,63,446
2026-07-13,PHC006,MED009,197,63,446
2026-07-14,PHC006,MED009,187,63,446
2026-07-15,PHC006,MED009,176,63,446
2026-07-16,PHC006,MED009,161,63,446
2026-07-17,PHC006,MED009,150,63,446
2026-07-18,PHC006,MED009,143,63,446
2026-07-19,PHC006,MED009,135,63,446
2026-07-20,PHC006,MED009,124,63,446
2026-07-21,PHC006,MED009,111,63,446
2026-07-22,PHC006,MED009,100,63,446
2026-07-23,PHC006,MED009,88,63,446
2026-07-24,PHC006,MED009,80,63,446
2026-07-25,PHC006,MED009,67,63,446
2026-07-26,PHC006,MED009,59,63,446
2026-07-27,PHC006,MED009,45,63,446
2026-07-28,PHC006,MED009,38,63,446
2026-07-29,PHC006,MED009,412,63,446
2026-07-30,PHC006,MED009,399,63,446
2026-07-31,PHC006,MED009,388,63,446
2026-08-01,PHC006,MED009,374,63,446
2026-08-02,PHC006,MED009,363,63,446
2026-08-03,PHC006,MED009,349,63,446
2026-08-04,PHC006,MED009,338,63,446
2026-08-05,PHC006,MED009,331,63,446
2026-08-06,PHC006,MED009,322,63,446
2026-08-07,PHC006,MED009,311,63,446
2026-08-08,PHC006,MED009,297,63,446
2026-08-09,PHC006,MED009,289,63,446
2026-08-10,PHC006,MED009,275,63,446
2026-08-11,PHC006,MED009,264,63,446
2026-08-12,PHC006,MED009,251,63,446
2026-08-13,PHC006,MED009,239,63,446
2026-08-14,PHC006,MED009,230,63,446
2026-08-15,PHC006,MED009,216,63,446
2026-08-16,PHC006,MED009,207,63,446
2026-08-17,PHC006,MED009,191,63,446
2026-08-18,PHC006,MED009,181,63,446
2026-08-19,PHC006,MED009,173,63,446
2026-08-20,PHC006,MED009,164,63,446
2026-08-21,PHC006,MED009,153,63,446
2026-08-22,PHC006,MED009,143,63,446
2026-08-23,PHC006,MED009,135,63,446
2026-08-24,PHC006,MED009,118,63,446
2026-08-25,PHC006,MED009,103,63,446
2026-08-26,PHC006,MED009,95,63,446
2026-08-27,PHC006,MED009,78,63,446
2026-03-01,PHC006,MED010,71,17,121
2026-03-02,PHC006,MED010,68,17,121
2026-03-03,PHC006,MED010,65,17,121
2026-03-04,PHC006,MED010,62,17,121
2026-03-05,PHC006,MED010,59,17,121
2026-03-06,PHC006,MED010,55,17,121
2026-03-07,PHC006,MED010,52,17,121
2026-03-08,PHC006,MED010,50,17,121
2026-03-09,PHC006,MED010,47,17,121
2026-03-10,PHC006,MED010,45,17,121
2026-03-11,PHC006,MED010,42,17,121
2026-03-12,PHC006,MED010,39,17,121
2026-03-13,PHC006,MED010,36,17,121
2026-03-14,PHC006,MED010,32,17,121
2026-03-15,PHC006,MED010,30,17,121
2026-03-16,PHC006,MED010,26,17,121
2026-03-17,PHC006,MED010,23,17,121
2026-03-18,PHC006,MED010,20,17,121
2026-03-19,PHC006,MED010,17,17,121
2026-03-20,PHC006,MED010,13,17,121
2026-03-21,PHC006,MED010,9,17,121
2026-03-22,PHC006,MED010,111,17,121
2026-03-23,PHC006,MED010,106,17,121
2026-03-24,PHC006,MED010,102,17,121
2026-03-25,PHC006,MED010,98,17,121
2026-03-26,PHC006,MED010,94,17,121
2026-03-27,PHC006,MED010,91,17,121
2026-03-28,PHC006,MED010,88,17,121
2026-03-29,PHC006,MED010,85,17,121
2026-03-30,PHC006,MED010,82,17,121
2026-03-31,PHC006,MED010,79,17,121
2026-04-01,PHC006,MED010,75,17,121
2026-04-02,PHC006,MED010,72,17,121
2026-04-03,PHC006,MED010,67,17,121
2026-04-04,PHC006,MED010,63,17,121
2026-04-05,PHC006,MED010,60,17,121
2026-04-06,PHC006,MED010,55,17,121
2026-04-07,PHC006,MED010,51,17,121
2026-04-08,PHC006,MED010,47,17,121
2026-04-09,PHC006,MED010,44,17,121
2026-04-10,PHC006,MED010,41,17,121
2026-04-11,PHC006,MED010,39,17,121
2026-04-12,PHC006,MED010,37,17,121
2026-04-13,PHC006,MED010,34,17,121
2026-04-14,PHC006,MED010,31,17,121
2026-04-15,PHC006,MED010,28,17,121
2026-04-16,PHC006,MED010,25,17,121
2026-04-17,PHC006,MED010,22,17,121
2026-04-18,PHC006,MED010,19,17,121
2026-04-19,PHC006,MED010,17,17,121
2026-04-20,PHC006,MED010,13,17,121
2026-04-21,PHC006,MED010,9,17,121
2026-04-22,PHC006,MED010,110,17,121
2026-04-23,PHC006,MED010,105,17,121
2026-04-24,PHC006,MED010,102,17,121
2026-04-25,PHC006,MED010,99,17,121
2026-04-26,PHC006,MED010,97,17,121
2026-04-27,PHC006,MED010,94,17,121
2026-04-28,PHC006,MED010,90,17,121
2026-04-29,PHC006,MED010,86,17,121
2026-04-30,PHC006,MED010,83,17,121
2026-05-01,PHC006,MED010,79,17,121
2026-05-02,PHC006,MED010,76,17,121
2026-05-03,PHC006,MED010,74,17,121
2026-05-04,PHC006,MED010,69,17,121
2026-05-05,PHC006,MED010,66,17,121
2026-05-06,PHC006,MED010,62,17,121
2026-05-07,PHC006,MED010,58,17,121
2026-05-08,PHC006,MED010,55,17,121
2026-05-09,PHC006,MED010,52,17,121
2026-05-10,PHC006,MED010,50,17,121
2026-05-11,PHC006,MED010,46,17,121
2026-05-12,PHC006,MED010,43,17,121
2026-05-13,PHC006,MED010,40,17,121
2026-05-14,PHC006,MED010,38,17,121
2026-05-15,PHC006,MED010,35,17,121
2026-05-16,PHC006,MED010,32,17,121
2026-05-17,PHC006,MED010,30,17,121
2026-05-18,PHC006,MED010,26,17,121
2026-05-19,PHC006,MED010,24,17,121
2026-05-20,PHC006,MED010,21,17,121
2026-05-21,PHC006,MED010,17,17,121
2026-05-22,PHC006,MED010,14,17,121
2026-05-23,PHC006,MED010,10,17,121
2026-05-24,PHC006,MED010,112,17,121
2026-05-25,PHC006,MED010,107,17,121
2026-05-26,PHC006,MED010,105,17,121
2026-05-27,PHC006,MED010,101,17,121
2026-05-28,PHC006,MED010,98,17,121
2026-05-29,PHC006,MED010,94,17,121
2026-05-30,PHC006,MED010,91,17,121
2026-05-31,PHC006,MED010,90,17,121
2026-06-01,PHC006,MED010,86,17,121
2026-06-02,PHC006,MED010,82,17,121
2026-06-03,PHC006,MED010,79,17,121
2026-06-04,PHC006,MED010,76,17,121
2026-06-05,PHC006,MED010,73,17,121
2026-06-06,PHC006,MED010,70,17,121
2026-06-07,PHC006,MED010,67,17,121
2026-06-08,PHC006,MED010,63,17,121
2026-06-09,PHC006,MED010,60,17,121
2026-06-10,PHC006,MED010,57,17,121
2026-06-11,PHC006,MED010,54,17,121
2026-06-12,PHC006,MED010,52,17,121
2026-06-13,PHC006,MED010,49,17,121
2026-06-14,PHC006,MED010,47,17,121
2026-06-15,PHC006,MED010,44,17,121
2026-06-16,PHC006,MED010,40,17,121
2026-06-17,PHC006,MED010,37,17,121
2026-06-18,PHC006,MED010,34,17,121
2026-06-19,PHC006,MED010,30,17,121
2026-06-20,PHC006,MED010,28,17,121
2026-06-21,PHC006,MED010,26,17,121
2026-06-22,PHC006,MED010,22,17,121
2026-06-23,PHC006,MED010,19,17,121
2026-06-24,PHC006,MED010,17,17,121
2026-06-25,PHC006,MED010,14,17,121
2026-06-26,PHC006,MED010,11,17,121
2026-06-27,PHC006,MED010,112,17,121
2026-06-28,PHC006,MED010,110,17,121
2026-06-29,PHC006,MED010,107,17,121
2026-06-30,PHC006,MED010,104,17,121
2026-07-01,PHC006,MED010,101,17,121
2026-07-02,PHC006,MED010,99,17,121
2026-07-03,PHC006,MED010,97,17,121
2026-07-04,PHC006,MED010,94,17,121
2026-07-05,PHC006,MED010,93,17,121
2026-07-06,PHC006,MED010,89,17,121
2026-07-07,PHC006,MED010,87,17,121
2026-07-08,PHC006,MED010,84,17,121
2026-07-09,PHC006,MED010,81,17,121
2026-07-10,PHC006,MED010,79,17,121
2026-07-11,PHC006,MED010,77,17,121
2026-07-12,PHC006,MED010,75,17,121
2026-07-13,PHC006,MED010,71,17,121
2026-07-14,PHC006,MED010,69,17,121
2026-07-15,PHC006,MED010,66,17,121
2026-07-16,PHC006,MED010,62,17,121
2026-07-17,PHC006,MED010,59,17,121
2026-07-18,PHC006,MED010,57,17,121
2026-07-19,PHC006,MED010,56,17,121
2026-07-20,PHC006,MED010,53,17,121
2026-07-21,PHC006,MED010,50,17,121
2026-07-22,PHC006,MED010,48,17,121
2026-07-23,PHC006,MED010,45,17,121
2026-07-24,PHC006,MED010,43,17,121
2026-07-25,PHC006,MED010,39,17,121
2026-07-26,PHC006,MED010,37,17,121
2026-07-27,PHC006,MED010,33,17,121
2026-07-28,PHC006,MED010,30,17,121
2026-07-29,PHC006,MED010,28,17,121
2026-07-30,PHC006,MED010,26,17,121
2026-07-31,PHC006,MED010,23,17,121
2026-08-01,PHC006,MED010,20,17,121
2026-08-02,PHC006,MED010,17,17,121
2026-08-03,PHC006,MED010,13,17,121
2026-08-04,PHC006,MED010,11,17,121
2026-08-05,PHC006,MED010,112,17,121
2026-08-06,PHC006,MED010,110,17,121
2026-08-07,PHC006,MED010,107,17,121
2026-08-08,PHC006,MED010,103,17,121
2026-08-09,PHC006,MED010,102,17,121
2026-08-10,PHC006,MED010,99,17,121
2026-08-11,PHC006,MED010,95,17,121
2026-08-12,PHC006,MED010,93,17,121
2026-08-13,PHC006,MED010,91,17,121
2026-08-14,PHC006,MED010,89,17,121
2026-08-15,PHC006,MED010,87,17,121
2026-08-16,PHC006,MED010,85,17,121
2026-08-17,PHC006,MED010,82,17,121
2026-08-18,PHC006,MED010,80,17,121
2026-08-19,PHC006,MED010,78,17,121
2026-08-20,PHC006,MED010,75,17,121
2026-08-21,PHC006,MED010,73,17,121
2026-08-22,PHC006,MED010,71,17,121
2026-08-23,PHC006,MED010,69,17,121
2026-08-24,PHC006,MED010,66,17,121
2026-08-25,PHC006,MED010,63,17,121
2026-08-26,PHC006,MED010,60,17,121
2026-08-27,PHC006,MED010,57,17,121
2026-03-01,PHC007,MED001,985,180,1260
2026-03-02,PHC007,MED001,941,180,1260
2026-03-03,PHC007,MED001,912,180,1260
2026-03-04,PHC007,MED001,877,180,1260
2026-03-05,PHC007,MED001,845,180,1260
2026-03-06,PHC007,MED001,804,180,1260
2026-03-07,PHC007,MED001,766,180,1260
2026-03-08,PHC007,MED001,738,180,1260
2026-03-09,PHC007,MED001,691,180,1260
2026-03-10,PHC007,MED001,660,180,1260
2026-03-11,PHC007,MED001,630,180,1260
2026-03-12,PHC007,MED001,599,180,1260
2026-03-13,PHC007,MED001,576,180,1260
2026-03-14,PHC007,MED001,541,180,1260
2026-03-15,PHC007,MED001,513,180,1260
2026-03-16,PHC007,MED001,458,180,1260
2026-03-17,PHC007,MED001,423,180,1260
2026-03-18,PHC007,MED001,384,180,1260
2026-03-19,PHC007,MED001,350,180,1260
2026-03-20,PHC007,MED001,314,180,1260
2026-03-21,PHC007,MED001,290,180,1260
2026-03-22,PHC007,MED001,268,180,1260
2026-03-23,PHC007,MED001,213,180,1260
2026-03-24,PHC007,MED001,186,180,1260
2026-03-25,PHC007,MED001,150,180,1260
2026-03-26,PHC007,MED001,89,180,1260
2026-03-27,PHC007,MED001,48,180,1260
2026-03-28,PHC007,MED001,12,180,1260
2026-03-29,PHC007,MED001,0,180,1260
2026-03-30,PHC007,MED001,0,180,1260
2026-03-31,PHC007,MED001,1072,180,1260
2026-04-01,PHC007,MED001,1025,180,1260
2026-04-02,PHC007,MED001,973,180,1260
2026-04-03,PHC007,MED001,923,180,1260
2026-04-04,PHC007,MED001,877,180,1260
2026-04-05,PHC007,MED001,855,180,1260
2026-04-06,PHC007,MED001,807,180,1260
2026-04-07,PHC007,MED001,763,180,1260
2026-04-08,PHC007,MED001,724,180,1260
2026-04-09,PHC007,MED001,688,180,1260
2026-04-10,PHC007,MED001,657,180,1260
2026-04-11,PHC007,MED001,620,180,1260
2026-04-12,PHC007,MED001,584,180,1260
2026-04-13,PHC007,MED001,540,180,1260
2026-04-14,PHC007,MED001,490,180,1260
2026-04-15,PHC007,MED001,445,180,1260
2026-04-16,PHC007,MED001,418,180,1260
2026-04-17,PHC007,MED001,387,180,1260
2026-04-18,PHC007,MED001,356,180,1260
2026-04-19,PHC007,MED001,321,180,1260
2026-04-20,PHC007,MED001,278,180,1260
2026-04-21,PHC007,MED001,241,180,1260
2026-04-22,PHC007,MED001,191,180,1260
2026-04-23,PHC007,MED001,150,180,1260
2026-04-24,PHC007,MED001,115,180,1260
2026-04-25,PHC007,MED001,78,180,1260
2026-04-26,PHC007,MED001,47,180,1260
2026-04-27,PHC007,MED001,2,180,1260
2026-04-28,PHC007,MED001,0,180,1260
2026-04-29,PHC007,MED001,1074,180,1260
2026-04-30,PHC007,MED001,1042,180,1260
2026-05-01,PHC007,MED001,1002,180,1260
2026-05-02,PHC007,MED001,961,180,1260
2026-05-03,PHC007,MED001,940,180,1260
2026-05-04,PHC007,MED001,889,180,1260
2026-05-05,PHC007,MED001,856,180,1260
2026-05-06,PHC007,MED001,827,180,1260
2026-05-07,PHC007,MED001,787,180,1260
2026-05-08,PHC007,MED001,739,180,1260
2026-05-09,PHC007,MED001,709,180,1260
2026-05-10,PHC007,MED001,678,180,1260
2026-05-11,PHC007,MED001,628,180,1260
2026-05-12,PHC007,MED001,594,180,1260
2026-05-13,PHC007,MED001,554,180,1260
2026-05-14,PHC007,MED001,529,180,1260
2026-05-15,PHC007,MED001,490,180,1260
2026-05-16,PHC007,MED001,458,180,1260
2026-05-17,PHC007,MED001,421,180,1260
2026-05-18,PHC007,MED001,342,180,1260
2026-05-19,PHC007,MED001,278,180,1260
2026-05-20,PHC007,MED001,213,180,1260
2026-05-21,PHC007,MED001,132,180,1260
2026-05-22,PHC007,MED001,55,180,1260
2026-05-23,PHC007,MED001,0,180,1260
2026-05-24,PHC007,MED001,0,180,1260
2026-05-25,PHC007,MED001,0,180,1260
2026-05-26,PHC007,MED001,0,180,1260
2026-05-27,PHC007,MED001,1053,180,1260
2026-05-28,PHC007,MED001,1023,180,1260
2026-05-29,PHC007,MED001,989,180,1260
2026-05-30,PHC007,MED001,942,180,1260
2026-05-31,PHC007,MED001,915,180,1260
2026-06-01,PHC007,MED001,869,180,1260
2026-06-02,PHC007,MED001,843,180,1260
2026-06-03,PHC007,MED001,810,180,1260
2026-06-04,PHC007,MED001,782,180,1260
2026-06-05,PHC007,MED001,750,180,1260
2026-06-06,PHC007,MED001,714,180,1260
2026-06-07,PHC007,MED001,688,180,1260
2026-06-08,PHC007,MED001,639,180,1260
2026-06-09,PHC007,MED001,608,180,1260
2026-06-10,PHC007,MED001,573,180,1260
2026-06-11,PHC007,MED001,535,180,1260
2026-06-12,PHC007,MED001,502,180,1260
2026-06-13,PHC007,MED001,469,180,1260
2026-06-14,PHC007,MED001,448,180,1260
2026-06-15,PHC007,MED001,411,180,1260
2026-06-16,PHC007,MED001,378,180,1260
2026-06-17,PHC007,MED001,345,180,1260
2026-06-18,PHC007,MED001,317,180,1260
2026-06-19,PHC007,MED001,300,180,1260
2026-06-20,PHC007,MED001,264,180,1260
2026-06-21,PHC007,MED001,237,180,1260
2026-06-22,PHC007,MED001,197,180,1260
2026-06-23,PHC007,MED001,158,180,1260
2026-06-24,PHC007,MED001,132,180,1260
2026-06-25,PHC007,MED001,94,180,1260
2026-06-26,PHC007,MED001,57,180,1260
2026-06-27,PHC007,MED001,23,180,1260
2026-06-28,PHC007,MED001,0,180,1260
2026-06-29,PHC007,MED001,1072,180,1260
2026-06-30,PHC007,MED001,1032,180,1260
2026-07-01,PHC007,MED001,1000,180,1260
2026-07-02,PHC007,MED001,965,180,1260
2026-07-03,PHC007,MED001,925,180,1260
2026-07-04,PHC007,MED001,894,180,1260
2026-07-05,PHC007,MED001,873,180,1260
2026-07-06,PHC007,MED001,830,180,1260
2026-07-07,PHC007,MED001,804,180,1260
2026-07-08,PHC007,MED001,779,180,1260
2026-07-09,PHC007,MED001,740,180,1260
2026-07-10,PHC007,MED001,707,180,1260
2026-07-11,PHC007,MED001,677,180,1260
2026-07-12,PHC007,MED001,659,180,1260
2026-07-13,PHC007,MED001,623,180,1260
2026-07-14,PHC007,MED001,596,180,1260
2026-07-15,PHC007,MED001,570,180,1260
2026-07-16,PHC007,MED001,542,180,1260
2026-07-17,PHC007,MED001,510,180,1260
2026-07-18,PHC007,MED001,482,180,1260
2026-07-19,PHC007,MED001,464,180,1260
2026-07-20,PHC007,MED001,411,180,1260
2026-07-21,PHC007,MED001,378,180,1260
2026-07-22,PHC007,MED001,338,180,1260
2026-07-23,PHC007,MED001,308,180,1260
2026-07-24,PHC007,MED001,283,180,1260
2026-07-25,PHC007,MED001,249,180,1260
2026-07-26,PHC007,MED001,226,180,1260
2026-07-27,PHC007,MED001,188,180,1260
2026-07-28,PHC007,MED001,148,180,1260
2026-07-29,PHC007,MED001,122,180,1260
2026-07-30,PHC007,MED001,86,180,1260
2026-07-31,PHC007,MED001,54,180,1260
2026-08-01,PHC007,MED001,26,180,1260
2026-08-02,PHC007,MED001,1,180,1260
2026-08-03,PHC007,MED001,1074,180,1260
2026-08-04,PHC007,MED001,1043,180,1260
2026-08-05,PHC007,MED001,1015,180,1260
2026-08-06,PHC007,MED001,978,180,1260
2026-08-07,PHC007,MED001,954,180,1260
2026-08-08,PHC007,MED001,925,180,1260
2026-08-09,PHC007,MED001,913,180,1260
2026-08-10,PHC007,MED001,872,180,1260
2026-08-11,PHC007,MED001,845,180,1260
2026-08-12,PHC007,MED001,814,180,1260
2026-08-13,PHC007,MED001,790,180,1260
2026-08-14,PHC007,MED001,749,180,1260
2026-08-15,PHC007,MED001,709,180,1260
2026-08-16,PHC007,MED001,680,180,1260
2026-08-17,PHC007,MED001,645,180,1260
2026-08-18,PHC007,MED001,604,180,1260
2026-08-19,PHC007,MED001,572,180,1260
2026-08-20,PHC007,MED001,540,180,1260
2026-08-21,PHC007,MED001,515,180,1260
2026-08-22,PHC007,MED001,478,180,1260
2026-08-23,PHC007,MED001,466,180,1260
2026-08-24,PHC007,MED001,434,180,1260
2026-08-25,PHC007,MED001,410,180,1260
2026-08-26,PHC007,MED001,376,180,1260
2026-08-27,PHC007,MED001,336,180,1260
2026-03-01,PHC007,MED002,408,75,525
2026-03-02,PHC007,MED002,388,75,525
2026-03-03,PHC007,MED002,377,75,525
2026-03-04,PHC007,MED002,362,75,525
2026-03-05,PHC007,MED002,348,75,525
2026-03-06,PHC007,MED002,335,75,525
2026-03-07,PHC007,MED002,320,75,525
2026-03-08,PHC007,MED002,310,75,525
2026-03-09,PHC007,MED002,293,75,525
2026-03-10,PHC007,MED002,275,75,525
2026-03-11,PHC007,MED002,261,75,525
2026-03-12,PHC007,MED002,245,75,525
2026-03-13,PHC007,MED002,231,75,525
2026-03-14,PHC007,MED002,217,75,525
2026-03-15,PHC007,MED002,208,75,525
2026-03-16,PHC007,MED002,186,75,525
2026-03-17,PHC007,MED002,168,75,525
2026-03-18,PHC007,MED002,153,75,525
2026-03-19,PHC007,MED002,139,75,525
2026-03-20,PHC007,MED002,124,75,525
2026-03-21,PHC007,MED002,112,75,525
2026-03-22,PHC007,MED002,101,75,525
2026-03-23,PHC007,MED002,82,75,525
2026-03-24,PHC007,MED002,70,75,525
2026-03-25,PHC007,MED002,59,75,525
2026-03-26,PHC007,MED002,41,75,525
2026-03-27,PHC007,MED002,481,75,525
2026-03-28,PHC007,MED002,468,75,525
2026-03-29,PHC007,MED002,458,75,525
2026-03-30,PHC007,MED002,439,75,525
2026-03-31,PHC007,MED002,421,75,525
2026-04-01,PHC007,MED002,411,75,525
2026-04-02,PHC007,MED002,394,75,525
2026-04-03,PHC007,MED002,368,75,525
2026-04-04,PHC007,MED002,346,75,525
2026-04-05,PHC007,MED002,338,75,525
2026-04-06,PHC007,MED002,317,75,525
2026-04-07,PHC007,MED002,303,75,525
2026-04-08,PHC007,MED002,284,75,525
2026-04-09,PHC007,MED002,270,75,525
2026-04-10,PHC007,MED002,259,75,525
2026-04-11,PHC007,MED002,243,75,525
2026-04-12,PHC007,MED002,228,75,525
2026-04-13,PHC007,MED002,209,75,525
2026-04-14,PHC007,MED002,197,75,525
2026-04-15,PHC007,MED002,180,75,525
2026-04-16,PHC007,MED002,165,75,525
2026-04-17,PHC007,MED002,148,75,525
2026-04-18,PHC007,MED002,136,75,525
2026-04-19,PHC007,MED002,121,75,525
2026-04-20,PHC007,MED002,107,75,525
2026-04-21,PHC007,MED002,92,75,525
2026-04-22,PHC007,MED002,76,75,525
2026-04-23,PHC007,MED002,63,75,525
2026-04-24,PHC007,MED002,43,75,525
2026-04-25,PHC007,MED002,29,75,525
2026-04-26,PHC007,MED002,481,75,525
2026-04-27,PHC007,MED002,464,75,525
2026-04-28,PHC007,MED002,447,75,525
2026-04-29,PHC007,MED002,432,75,525
2026-04-30,PHC007,MED002,418,75,525
2026-05-01,PHC007,MED002,401,75,525
2026-05-02,PHC007,MED002,385,75,525
2026-05-03,PHC007,MED002,373,75,525
2026-05-04,PHC007,MED002,354,75,525
2026-05-05,PHC007,MED002,340,75,525
2026-05-06,PHC007,MED002,321,75,525
2026-05-07,PHC007,MED002,306,75,525
2026-05-08,PHC007,MED002,294,75,525
2026-05-09,PHC007,MED002,279,75,525
2026-05-10,PHC007,MED002,272,75,525
2026-05-11,PHC007,MED002,249,75,525
2026-05-12,PHC007,MED002,231,75,525
2026-05-13,PHC007,MED002,211,75,525
2026-05-14,PHC007,MED002,200,75,525
2026-05-15,PHC007,MED002,187,75,525
2026-05-16,PHC007,MED002,175,75,525
2026-05-17,PHC007,MED002,150,75,525
2026-05-18,PHC007,MED002,113,75,525
2026-05-19,PHC007,MED002,80,75,525
2026-05-20,PHC007,MED002,53,75,525
2026-05-21,PHC007,MED002,18,75,525
2026-05-22,PHC007,MED002,0,75,525
2026-05-23,PHC007,MED002,425,75,525
2026-05-24,PHC007,MED002,404,75,525
2026-05-25,PHC007,MED002,356,75,525
2026-05-26,PHC007,MED002,322,75,525
2026-05-27,PHC007,MED002,288,75,525
2026-05-28,PHC007,MED002,275,75,525
2026-05-29,PHC007,MED002,262,75,525
2026-05-30,PHC007,MED002,249,75,525
2026-05-31,PHC007,MED002,239,75,525
2026-06-01,PHC007,MED002,220,75,525
2026-06-02,PHC007,MED002,204,75,525
2026-06-03,PHC007,MED002,192,75,525
2026-06-04,PHC007,MED002,172,75,525
2026-06-05,PHC007,MED002,161,75,525
2026-06-06,PHC007,MED002,148,75,525
2026-06-07,PHC007,MED002,138,75,525
2026-06-08,PHC007,MED002,122,75,525
2026-06-09,PHC007,MED002,110,75,525
2026-06-10,PHC007,MED002,96,75,525
2026-06-11,PHC007,MED002,86,75,525
2026-06-12,PHC007,MED002,72,75,525
2026-06-13,PHC007,MED002,57,75,525
2026-06-14,PHC007,MED002,50,75,525
2026-06-15,PHC007,MED002,481,75,525
